"Date","Open","High","Low","Close","high - low %","open-close %","EMA diff %","low - fast ema %","high-fast ema %","close below last day","EMA appreciation %"
"10/13/2023","13613.59","13619.54","13361.85","13407.23","1.93%","-1.52%","-0.12%","-0.55%","1.37%","1","-0.04%"
"10/16/2023","13453.81","13598.05","13447.17","13567.98","1.12%","0.85%","-0.04%","-0.08%","1.04%","","0.16%"
"10/17/2023","13419.87","13602.25","13364.74","13533.75","1.78%","0.85%","0.01%","-0.78%","0.98%","1","0.09%"
"10/18/2023","13439.68","13499.74","13275.30","13314.30","1.69%","-0.93%","-0.08%","-1.26%","0.41%","1","-0.19%"
"10/19/2023","13354.80","13404.73","13157.33","13186.18","1.88%","-1.26%","-0.23%","-1.82%","0.03%","1","-0.32%"
"10/20/2023","13157.77","13177.35","12977.43","12983.81","1.54%","-1.32%","-0.46%","-2.66%","-1.16%","1","-0.52%"
"10/23/2023","12930.85","13143.22","12848.83","13018.33","2.29%","0.68%","-0.61%","-3.24%","-1.03%","","-0.39%"
"10/24/2023","13084.99","13170.39","13022.85","13139.87","1.13%","0.42%","-0.64%","-1.76%","-0.65%","","-0.18%"
"10/25/2023","13039.86","13042.52","12804.30","12821.22","1.86%","-1.68%","-0.85%","-2.88%","-1.07%","1","-0.55%"
"10/26/2023","12768.97","12818.14","12543.86","12595.61","2.19%","-1.36%","-1.14%","-4.14%","-2.04%","1","-0.74%"
"10/27/2023","12718.69","12772.43","12600.57","12643.01","1.36%","-0.60%","-1.32%","-3.16%","-1.84%","","-0.56%"
"10/30/2023","12750.47","12842.96","12691.56","12789.48","1.19%","0.31%","-1.34%","-2.18%","-1.02%","","-0.28%"
"10/31/2023","12786.62","12859.40","12697.04","12851.24","1.28%","0.51%","-1.31%","-1.99%","-0.73%","","-0.16%"
"11/1/2023","12887.06","13072.42","12875.20","13061.47","1.53%","1.35%","-1.12%","-0.75%","0.77%","","0.14%"
"11/2/2023","13230.49","13302.18","13177.64","13294.19","0.95%","0.48%","-0.83%","1.17%","2.12%","","0.41%"
"11/3/2023","13362.85","13520.28","13344.73","13478.28","1.32%","0.86%","-0.47%","1.86%","3.20%","","0.58%"
"11/6/2023","13514.08","13551.62","13435.99","13518.78","0.86%","0.03%","-0.18%","2.01%","2.89%","","0.53%"
"11/7/2023","13555.79","13675.46","13516.56","13639.86","1.18%","0.62%","0.12%","2.02%","3.22%","","0.59%"
"11/8/2023","13660.22","13684.87","13573.58","13650.41","0.82%","-0.07%","0.35%","1.94%","2.77%","","0.50%"
"11/9/2023","13693.70","13697.82","13506.02","13521.45","1.42%","-1.26%","0.44%","1.17%","2.60%","1","0.26%"
"11/10/2023","13571.19","13802.53","13556.35","13798.11","1.82%","1.67%","0.67%","0.98%","2.81%","","0.56%"
"11/13/2023","13745.96","13805.11","13687.78","13767.74","0.86%","0.16%","0.81%","1.53%","2.40%","1","0.43%"
"11/14/2023","14015.37","14124.06","14003.14","14094.38","0.86%","0.56%","1.09%","3.09%","3.98%","","0.76%"
"11/15/2023","14147.27","14194.36","14060.70","14103.84","0.95%","-0.31%","1.29%","2.85%","3.83%","","0.64%"
"11/16/2023","14066.88","14130.45","14033.79","14113.67","0.69%","0.33%","1.43%","2.10%","2.81%","","0.54%"
"11/17/2023","14101.44","14154.32","14063.93","14125.48","0.64%","0.17%","1.52%","1.85%","2.51%","","0.46%"
"11/20/2023","14134.75","14309.80","14134.20","14284.53","1.24%","1.06%","1.66%","1.78%","3.04%","","0.58%"
"11/21/2023","14217.23","14237.50","14146.31","14199.98","0.64%","-0.12%","1.68%","1.48%","2.14%","1","0.38%"
"11/22/2023","14283.82","14359.61","14226.63","14265.86","0.93%","-0.13%","1.72%","1.66%","2.61%","","0.39%"
"11/24/2023","14238.04","14270.28","14214.13","14250.85","0.40%","0.09%","1.71%","1.26%","1.66%","1","0.31%"
